\database\database_area.msbt
areaName_area01	共和国
PlayerTitledName_06	スシ解放戦線リーダー
PlayerTitledName_07	忍びのスシライカー
PlayerTitledName_08	感謝のスシライカー
PlayerTitledName_09	希望のスシライカー
PlayerTitledName_10	スーパースシライカー
PlayerName	ムサシ
DecimalPoint	.
\database\database_godInfo.msbt
GodInfo_God001	白獅子の姿をとったスシガミ。\nスシガミとして最高位の力を秘めるという。
GodInfo_God002	少し力を取り戻した姿。たまに\nブラッシングしてあげるとご機嫌になる。
GodInfo_God003	ゴウライと対を成す最高位のスシガミ。\n伝説のスシガミとして語り継がれている。
GodInfo_God004	アライグマの姿をとったスシガミ。\nまっすぐ真面目で、きれい好きな紳士。
GodInfo_God005	汚れを見ると掃除せずにはいられない。\nとにかく何でも水で洗ってしまう。
GodInfo_God007	ネコの姿をとったスシガミ。\nとても寛大で、小さなことは気にしない。
GodInfo_God008	苦労人や、善行をはたらく者には\nスシをたらふく食べさせてあげるという。
GodInfo_God010	クマの姿をとったスシガミ。\nこの姿からは想像もできないほどの力もち。
GodInfo_God011	はりきり屋さんで、いつも全力。\n手を抜く…という感覚がわからないという。
GodInfo_God012	厳格にして堅牢なるスシガミ。\n大木の如き屈強な手足で、相手をなぎ倒す。
GodInfo_God013	ユニコーンの姿をとったスシガミ。\n走ると、キラキラした粒子が宙を舞う。
GodInfo_God014	美的感覚がとても鋭い。見た目の美しさより\nも、心の美しさが最も大事だという。
GodInfo_God016	ペンギンの姿をとったスシガミ。\n大きなシルクハットはよくずり落ちている。
GodInfo_God017	おしゃべりが大好きなマジシャン。\n勢いでタネ明かしもしてしまう…らしい。
GodInfo_God018	豪勢にして能弁なるスシガミ。\nいつだって出し惜しみナシの大盤ぶるまい。
GodInfo_God019	フクロウの姿をとったスシガミ。\n口癖は「ホゥ」だが、ため息ではない。
GodInfo_God020	スシとはいったい何であるのか…と、\n常に考え続けている博識な哲学者。
GodInfo_God022	サボテンの姿をとったスシガミ。\n体のトゲは自分も痛かったので無くした。
GodInfo_God023	落ち込んでいる時には歌と踊りで励ましてく\nれる、陽気で頼もしいエンターテイナー。
GodInfo_God025	ウサギの姿をとったスシガミ。\n驚いたり興奮すると耳がピンと立ち上がる。
GodInfo_God026	脚力だけではなく、腕力にも自信あり。\nパワーの源はジューシーなフルーツらしい。
GodInfo_God027	聡明にして勇敢なるスシガミ。\n上質な知力と体を作るのは、勿論フルーツ。
GodInfo_God028	キツネの姿をとったスシガミ。\nニンジャのごとく、隠密行動に長けている。
GodInfo_God029	つかみどころのない不思議な性格。\n口八丁手八丁で、人を化かすのが得意。
GodInfo_God031	モグラの姿をとったスシガミ。\nゴーグルの下には円らな瞳が隠されている。
GodInfo_God034	サルの姿をとったスシガミ。\nたまに木から落ちることがある。
GodInfo_God035	自由を愛する、まさにフリーダムな性格。\n軽い身のこなしは曲芸師のように見事。
GodInfo_God037	水の精霊の姿をとったスシガミ。\n好奇心旺盛で、とても物知りな性格。
GodInfo_God038	寒い所にいくと凍ってしまうので、\nホノカンを連れていくことが多いらしい。
GodInfo_God042	ジンライと対を成す最高位のスシガミ。\n契約者の心を反映して能力が変化する。
GodInfo_God043	トラの姿をとったスシガミ。\nたまに自分のシッポにじゃれて遊んでいる。
GodInfo_God044	手足の肉球はぷにぷにで、いつまでも\n触っていたくなる最高の感触である…。
GodInfo_God045	剛毅にして堂々たるスシガミ。\n押して押して絶対に引かぬ気骨の持ち主。
GodInfo_God046	クリスタルの姿をとったスシガミ。\nさわるとほのかに温かく、気持ちがいい…。
GodInfo_God047	光彩を体内で生成することができる。それら\nが屈折して外に出る時、体が透明になる。
GodInfo_God048	光輝にして神秘なるスシガミ。\n戦いの救世主となり、手を差し伸べる。
GodInfo_God049	ホノオの姿をとったスシガミ。\n晴れの日と雨の日とでは気分の差が激しい。
GodInfo_God050	力を取り戻した分、体温も上がった。\n寒い日に側にいてほしいスシガミNo.1。
GodInfo_God051	勇猛にして豪快なるスシガミ。\n纏う炎は煉獄の火にも祝福の聖火にもなる。
GodInfo_God052	サクラの姿をとったスシガミ。\nあわてんぼうなところがあり、よくコケる。
GodInfo_God053	花びらと一緒に踊ることが好き。\nくるりと回れば、花ふぶきがとてもきれい。
GodInfo_God054	博愛と慈愛に満ちたるスシガミ。\nその包容力ですべてをやさしく包み込む。
GodInfo_God055	バラの姿をとったスシガミ。\n高貴な香りと共にしゃなりしゃなりと歩く。
GodInfo_God056	とてもお上品で、お行儀がよい。\nスシの食事作法を完璧にマスターしている。
GodInfo_God057	美麗にして優雅なるスシガミ。\n艶やかな茨は、鋭い音を立てて空を斬る。
GodInfo_God058	ドラゴンの姿をとったスシガミ。\n首元のウロコをなでると、すごく怒る。
GodInfo_God059	腹の底に響くような咆哮は、聞けば少しの\n間動けなくなってしまう威圧感をもつ。
GodInfo_God060	豪傑にして厳かなるスシガミ。\n圧倒的な力に、誰も逆らうことはできない。
GodInfo_God061	ゾウの姿をとったスシガミ。\n大人が押してもまったく動かないほど重い。
GodInfo_God062	なんとも不思議な笛の音を響かせながら、\n鮮やかな体を器用に踊らせる。
GodInfo_God063	雄大にして神々しきスシガミ。\n放つ覇者たるオーラは、絶対的な盾となる。
GodInfo_God064	ガイコツの姿をとったスシガミ。\n夜中に鏡を見ては、自分の姿に驚いている。
GodInfo_God065	手に持つ時計の針がとろけてしまっているの\nは、強大な魔力による影響らしい。
GodInfo_God066	闇夜に溶けし混沌のスシガミ。\n己の魂をも犠牲にし、戦の勝利を求める。
GodInfo_God067	コウモリの姿をとったスシガミ。\n血ではなく、トマトジュースを飲む。
GodInfo_God068	基本的に逆さ吊りで過ごす。\n音に敏感で、睡眠中も微かな物音で起きる。
GodInfo_God069	妖艶にして偉大なるスシガミ。\n目を合わせれば、誰しも魅了されてしまう。
GodInfo_God070	ゴスロリ人形の姿をとったスシガミ。\n毎日1回「邪眼がうずくわ…」とつぶやく。
GodInfo_God071	定期的にゼンマイを回して元気にしてあげる\nのも、スシライカーの立派な仕事である。
GodInfo_God073	ホウオウの姿をとったスシガミ。\nぼんやりと光る体は、宵闇で目印となる。
GodInfo_God074	スシを食べるとき、行儀の悪い者には\n容赦なく罰をくだす。
GodInfo_God076	ツルの姿をとったスシガミ。\n穏やかな性格だが、笑い方がちょっと怖い。
GodInfo_God077	柔軟に動くツルで、難なく皿を奪っていく。\n日の当たる場所では、より速く動く。
GodInfo_God079	ユキダルマの姿をとったスシガミ。\n自分に厳しく、相手にも厳しい性格。
GodInfo_God080	冷たい食べ物が好きなので、\nスシもキンキンに冷やしてしまうらしい。
GodInfo_God082	ユキダルマの姿をとったスシガミ。\n自分に甘く、相手には厳しい性格。
GodInfo_God083	手先が器用で、マフラーと手袋は手編み。\nスペアもたくさん用意している。
GodInfo_God085	オオカミの姿をとったスシガミ。\n湿気の多い場所では逆立った体毛がへたる。
GodInfo_God086	誰よりも仲間思いなリーダー気質。\n冷静な瞳の奥で、確かな情熱を燃やす。
GodInfo_God088	カメレオンの姿をとったスシガミ。\n舌と尻尾を同時に動かすことができる。
GodInfo_God089	虹色の不思議なケープで、あらゆる力を吸収\nし、自分のものにしてしまう。
GodInfo_God091	カワウソの姿をとったスシガミ。\nおどけた顔をしているが、結構な暴れん坊。
GodInfo_God094	カエルの姿をとったスシガミ。\n瞳が開眼する時、何かが起こるという…。
GodInfo_God097	ウシの姿をとったスシガミ。\n仁義に厚く、口癖は「かたじけない」。
GodInfo_God098	頑健な体に優しい心を持つ。戦闘態勢に\n入ると尾を体に叩きつけ、自らを鼓舞する。
GodInfo_God100	ネズミの姿をとったスシガミ。\n体は小さいが、態度と自信はとても大きい。
GodInfo_God103	カメの姿をとったスシガミ。\nコンカンより自分の方が固いことが自慢。
GodInfo_God104	スピーカーからは古き良き歌謡曲が流れてい\nる。歌は情熱が命！と主張。
GodInfo_God106	カメの姿をとったスシガミ。\nハッカンより自分の方が固いことが自慢。
GodInfo_God107	スピーカーからはイマドキなヒップホップが\n流れている。歌は流行が命！と主張。
GodInfo_God109	カマイタチの姿をとったスシガミ。\n音もなくワサビ皿を仕込む様はまさに旋風。
GodInfo_God112	クモの姿をとったスシガミ。\nスシガミ界随一のあっけらかんとした性格。
GodInfo_God113	自在に天気を操れる。お願いすれば、\n夏でも雪を降らせてくれる。
GodInfo_God115	キノコの姿をとったスシガミ。\nちょっとした衝撃でも、胞子が飛散する。
GodInfo_God116	森など湿気の多い場所が好き。\n頭のツノは、ベルの音に合わせて光りだす。
GodInfo_God118	ゴーレムの姿をとったスシガミ。\nにらめっこで笑ったことは一度もない。
GodInfo_God119	開眼した不思議な瞳を見つめすぎてしまうと\n喜びや希望…正の感情が奪われてしまう…。
GodInfo_God121	オバケの姿をとったスシガミ。\n楽しいことを探して常に目を光らせている。
GodInfo_God122	いつも上機嫌で、ゴムボールのように\nボヨンボヨンと跳ねて遊んでいる。
GodInfo_God124	オバケの姿をとったスシガミ。\n地獄からの使者だぞ！と、堂々と嘘をつく。
GodInfo_God125	まるで道化師のように振る舞う。壮大な\n作り話をいくつも持ちネタにしている。
GodInfo_God127	ノームの姿をとったスシガミ。\nいかなる時も、帽子のガードは緩めない。
GodInfo_God128	葉を使って風を乗りこなす。豊かなヒゲが\n自慢で、毎日のお手入れは欠かさない。
GodInfo_God130	バクの姿をとったスシガミ。\n居眠りしていても、会話ができるらしい…。
GodInfo_God131	人の悪夢を食べることができる。\nまれに吉夢も食べてしまうのは…ご愛嬌。
GodInfo_God133	プラズマの姿をとったスシガミ。\n黒眼鏡をクイっとするのは自信満々のとき。
GodInfo_God134	実はミュージシャン気質。スシガミ、\nコンカンとセッションすることもある。
GodInfo_God136	タンポポの姿をとったスシガミ。\n花びらからは、お日様のにおいがする。
GodInfo_God137	春が過ぎると、花びらが綿毛に変化して\nファンキーな姿になるらしい…。
GodInfo_God139	妖精の姿をとったスシガミ。\nいたずら好きなところがチャーミング。
GodInfo_God140	ドルカンのゼンマイを反対に回したり、\nバクゾーの枕を隠して遊んでいる。
GodInfo_God142	ワニの姿をとったスシガミ。\n大きな口で息を吸うと周囲に真空ができる。
GodInfo_God145	カラスの姿をとったスシガミ。\n悪知恵は働くが、行動に移す勇気はない…。
GodInfo_God146	夕暮れが近付くと、燃えるような熱い\nラブソングを歌いたくなってしまう。
GodInfo_God148	冥界の神の姿をとったスシガミ。\n包帯を巻かせれば、右に出る者はいない。
GodInfo_GodC001	スシロー島特有のスシガミ？まぐろが大好き\nで赤身のごとく燃える情熱を秘めるという。
GodInfo_GodC002	スシロー島特有のスシガミ？てんこ盛りの\nいくらを、いつも抱きしめ続けている。
GodInfo_GodC003	スシロー島特有のスシガミ？うにが大好き。\nうにを抱いてほえる姿は王者の風格をもつ。
GodInfo_GodC004	スシロー島特有のスシガミ？特技はバランの\n茂みからのジャンピングアタック。
GodInfo_GodC005	スシロー島特有のスシガミ？えびが大好き。\nプリプリでカワイイ所がお気に入りらしい。
GodInfo_GodC006	スシロー島特有のスシガミ？そのたまごは、\nもしや…？と皆気にしているが、真相は…？
GodInfo_GodC007	スシロー島特有のスシガミ？熊の先輩である\n「鮭をくわえた木彫りの熊」に憧れている。
GodInfo_GodC008	スシロー島特有のスシガミ？気に入らない事が\nあるとネギを手裏剣のように投げてくるらしい
GodInfo_GodC009	スシロー島特有のスシガミ？抜群のバランス\n感覚で、つぶつぶコーンを器用に抱く。
GodInfo_GodC010	スシロー島特有のスシガミ？同じカワイイ系\nのえびウサギをライバル視しているという。
GodInfo_GodC011	スシロー島特有のスシガミ？日向ぼっこ好き\nだが、ネタが乾いてしまうのが悩みらしい。
GodInfo_GodC012	スシロー島特有のスシガミ？あじが大好き。\n趣味はびちゃびちゃな手での握手。
GodInfo_GodC013	スシロー島特有のスシガミ？ポテトはスシロ\nーのお客様から１本ずつ拝借した物らしい。
\database\database_itemInfo.msbt
ItemInfo_Burner	スシガミに使うと、出せるスシの中の\nひとつがあぶられてグレードアップする。\n一部のスシにのみ有効。
ItemInfo_OhudaExpS	スシガミに使うと、ちょっと経験値が\n増えるおふだ。どこかのスシガミの\n苦い経験が封じこめられている。
ItemInfo_OhudaExpM	スシガミに使うと、わりと経験値が\n増えるおふだ。いろんなスシガミの\nあまずっぱい経験が封じこめられている。
ItemInfo_OhudaExpL	スシガミに使うと、すごく経験値が\n増えるおふだ。多くのスシガミが得た\n教訓がまとめて封じこめられている。
ItemInfo_OhudaDefS	スシガミに使うと、まもりのチカラが\nちょっと増えるおふだ。バルサ材が\n使われており、やわらかい。
ItemInfo_OhudaDefM	スシガミに使うと、まもりのチカラが\nわりと増えるおふだ。杉板が使われて\nおり、香りがよい。
ItemInfo_OhudaDefL	スシガミに使うと、まもりのチカラが\nすごく増えるおふだ。メープル材が\n使われており、非常にかたい。
ItemInfo_OhudaSkill	スシガミに使うと、スキルレベルの\nメーターが増えるおふだ。大スシガミ様の\nパワーが封じこめられている。
ItemInfo_OhudaSkillC	スシガミに使うと、スキルレベルの\nメーターがすごく増えるおふだ。\n大スシガミ様の超パワーがあふれている。
ItemInfo_PlayerHpS	ムサシに使うと、たいりょくが少し\n上がるかんづめ。スタミナ源となる\nカラい豆がつめこまれている。
ItemInfo_PlayerAtkS	ムサシに使うと、うでっぷしが少し\n上がるかんづめ。チカラがわいてくる\n野菜がつめこまれている。
