\database\database_achieveInfo.msbt
AchieveName_001	百戦錬磨
GodName_God043	トラゾー
GodName_God044	トラゾー
GodName_God045	トラゾー
GodName_God046	クリステン
GodName_God047	クリステン
GodName_God048	クリステン
GodName_God049	ホノカン
GodName_God050	ホノカン
GodName_God051	ホノカン
GodName_God052	チェリカン
GodName_God053	チェリカン
GodName_God054	チェリカン
GodName_God055	ロズカン
GodName_God056	ロズカン
GodName_God057	ロズカン
GodName_God058	リュウカン
GodName_God059	リュウカン
GodName_God060	リュウカン
GodName_God061	エレカン
GodName_God062	エレカン
GodName_God063	エレカン
GodName_God064	ボンテン
GodName_God065	ボンテン
GodName_God066	ボンテン
GodName_God067	バッテン
GodName_God068	バッテン
GodName_God069	バッテン
GodName_God070	ドルカン
GodName_God071	ドルカン
GodName_God073	ホウテン
GodName_God074	ホウテン
GodName_God076	カズラサツ
GodName_God077	カズラサツ
GodName_God079	ユキゾー
GodName_God080	ユキゾー
GodName_God082	スノゾー
GodName_God083	スノゾー
GodName_God085	ガロオウ
GodName_God086	ガロオウ
GodName_God088	カメレサツ
GodName_God089	カメレサツ
GodName_God091	ウッソー
GodName_God094	ケロゾー
GodName_God097	ギュウゾー
GodName_God098	ギュウゾー
GodName_God100	マウソー
GodName_God103	ハッカン
GodName_God104	ハッカン
GodName_God106	コンカン
GodName_God107	コンカン
GodName_God109	カマオウ
GodName_God112	クラウゾー
GodName_God113	クラウゾー
GodName_God115	タケゾー
GodName_God116	タケゾー
GodName_God118	ゴレカン
GodName_God119	ゴレカン
GodName_God121	バケゾー
GodName_God122	バケゾー
GodName_God124	ヘルゾー
GodName_God125	ヘルゾー
GodName_God127	ノムゾー
GodName_God128	ノムゾー
GodName_God130	バクゾー
GodName_God131	バクゾー
GodName_God133	プラオウ
GodName_God134	プラオウ
GodName_God136	ポポカン
GodName_God137	ポポカン
GodName_God139	フェアテン
GodName_God140	フェアテン
GodName_God142	ワニオウ
GodName_God145	クロカン
GodName_God146	クロカン
GodName_God148	アヌビサツ
SushiLikerRankName_00	初段
SushiLikerRankName_01	２段
SushiLikerRankName_02	３段
SushiLikerRankName_03	４段
SushiLikerRankName_04	５段
SushiLikerRankName_05	６段
SushiLikerRankName_06	７段
SushiLikerRankName_07	８段
SushiLikerRankName_08	９段
SushiLikerRankName_09	１０段
PlayerTitledName_00	共和国の少年
PlayerTitledName_00_f	共和国の少女
PlayerTitledName_01	かけだしスシライカー
PlayerTitledName_02	スシ解放戦線メンバー
PlayerTitledName_03	遊撃のスシライカー
PlayerTitledName_04	スシ解放戦線の希望
PlayerTitledName_05	魁のスシライカー
PlayerTitledName_06	スシ解放戦線リーダー
PlayerTitledName_07	忍びのスシライカー
PlayerTitledName_08	感謝のスシライカー
PlayerTitledName_09	希望のスシライカー
PlayerTitledName_10	スーパースシライカー
PlayerName	ムサシ
DecimalPoint	.
\database\database_favPowerInfo.msbt
SushiFavPowerInfo_Kappa	ミネラルのパワーで、\n自分のスキルゲージがすべて満タンの時、\n与えるダメージが{c[ffae00]}18％{c[000000]}増える。
SushiFavPowerInfo_Tamago	たまごパワーで、\nいくせいスシガミが得られる経験値が\n{c[ffae00]}18％{c[000000]}増える。
SushiFavPowerInfo_Inari	からだの中の血液の生成を助け、\n{c[ffae00]}20秒{c[000000]}ごとに、HPが{c[ffae00]}３％{c[000000]}回復する。
SushiFavPowerInfo_Salmon	自分のHPが{c[ffae00]}40％{c[000000]}以下の時、\nスシ皿をつなげられる制限時間が\n{c[ffae00]}１秒間{c[000000]}増えて{c[ffae00]}８秒{c[000000]}になる。
SushiFavPowerInfo_Aji	うまみのパワーで、\n得られるスコアが{c[ffae00]}８％{c[000000]}増える。
SushiFavPowerInfo_Ika	疲労回復のパワーで、\nスシを{c[ffae00]}40皿{c[000000]}食べるごとに、\nHPが{c[ffae00]}２％{c[000000]}回復する。
SushiFavPowerInfo_Tako	一度に最大HPの{c[ffae00]}15％{c[000000]}以上の\nダメージを受けた時、すべての\nスキルゲージが{c[ffae00]}30％{c[000000]}増える。
SushiFavPowerInfo_Buri	からだの中の血のめぐりがよくなり、\n自分のレーンの流れるスピードが\n{c[ffae00]}12％{c[000000]}速くなる。
SushiFavPowerInfo_CaliforniaRoll	糖質の代謝をうながすパワーで、\n自分のHPが{c[ffae00]}25％{c[000000]}以下の時、スイーツ・\nフルーツのHP回復量が{c[ffae00]}35％{c[000000]}増える。
SushiFavPowerInfo_Engawa	はだの健康をたもつパワーで、\n好物のスシを{c[ffae00]}９皿{c[000000]}食べるごとに、\n受けるダメージが{c[ffae00]}１％{c[000000]}ずつ減っていく。
SushiFavPowerInfo_Hotate	一度に最大HPの{c[ffae00]}９％{c[000000]}以上の\nダメージを受けると、\nHPが{c[ffae00]}３％{c[000000]}回復する。
SushiFavPowerInfo_Ebi	成長ホルモンの合成をうながし、\nムサシとバトルスシガミが得られる\n経験値が{c[ffae00]}９％{c[000000]}増える。
SushiFavPowerInfo_Anago	粘膜の抵抗力をたもつパワーで、\n{c[ffae00]}15秒{c[000000]}ごとに、\n受けるダメージが{c[ffae00]}２％{c[000000]}ずつ減っていく。
SushiFavPowerInfo_Kinmedai	骨を強化するパワーにより、\n受けるダメージが{c[ffae00]}10％{c[000000]}減る。
SushiFavPowerInfo_Ikura	糖質をエネルギー化する効率を上げ、\nスイーツの回復量が{c[ffae00]}15％{c[000000]}増える。
SushiFavPowerInfo_Tarabagani	敵から制限時間のあるスキル効果を\n受けている間、\n与えるダメージが{c[ffae00]}25％{c[000000]}増える。
SushiFavPowerInfo_Uni	うにのパワーで、\n自分が制限時間のあるスキルを\n使う時、その時間が{c[ffae00]}18％{c[000000]}長くなる。
SushiFavPowerInfo_BotanEbi	敵から制限時間のあるスキル効果を\n受けている間、\nスイーツの回復量が{c[ffae00]}40％{c[000000]}増える。
SushiFavPowerInfo_Ootoro	からだの中の血のめぐりがよくなり、\nスシを{c[ffae00]}60皿{c[000000]}食べるごとに、\n与えるダメージが{c[ffae00]}２％{c[000000]}ずつ増えていく。
SushiFavPowerInfo_CornWarship	リノールサンのパワーで、\n{c[ffae00]}15秒{c[000000]}ごとに、\n与えるダメージが{c[ffae00]}２％{c[000000]}ずつ増えていく。
SushiFavPowerInfo_EbimayoWarship	バトル開始時、\n祭りゲージが{c[ffae00]}半分{c[000000]}貯まった状態で\nスタートする。
SushiFavPowerInfo_NegitoroWarship	免疫力アップのパワーで、\n敵の制限時間のあるスキルの効果時間が\n{c[ffae00]}20％{c[000000]}短くなる。
SushiFavPowerInfo_Katuo	からだの中の血の成分となり、\n好物のスシを{c[ffae00]}10皿{c[000000]}食べるごとに、\n与えるダメージが{c[ffae00]}１％{c[000000]}ずつ増えていく。
SushiFavPowerInfo_Bintoro	スイーツ・フルーツによるHPの回復量が\n{c[ffae00]}20％{c[000000]}増えるが、ワサビを食べた時の\n動けない時間も{c[ffae00]}20％{c[000000]}長くなる。
SushiFavPowerInfo_Amaebi	ワサビを食べた時の動けない時間が{c[ffae00]}50％\n{c[000000]}短くなるが、スイーツ・フルーツによる\nHPの回復量も{c[ffae00]}50％{c[000000]}減る。
SushiFavPowerInfo_Maguro	自分が制限時間のあるスキルを\n使っている間、\n与えるダメージが{c[ffae00]}15％{c[000000]}増える。
SushiFavPowerInfo_Ebitenroll	抗酸化パワーで、\n自分のスキルゲージがすべて満タンの時、\n受けるダメージが{c[ffae00]}25％{c[000000]}減る。
SushiFavPowerInfo_ShirasuWarship	ミネラルのパワーにより、\n自分のHPが{c[ffae00]}25％{c[000000]}以下の時、\n与えるダメージが{c[ffae00]}25％{c[000000]}増える。
SushiFavPowerInfo_Torosalmon	自分が制限時間のあるスキルを\n使っている間、スシ皿をつなげられる\n制限時間が{c[ffae00]}1.5秒{c[000000]}増えて{c[ffae00]}8.5秒{c[000000]}になる。
SushiFavPowerInfo_Rainbowroll	一度に最大HPの{c[ffae00]}12％{c[000000]}以上の\nダメージを受けるごとに、\n与えるダメージが{c[ffae00]}３％{c[000000]}ずつ増えていく。
SushiFavPowerInfo_Unagi	一度に最大HPの{c[ffae00]}30％{c[000000]}以上の\nダメージを受けると、\nHPが{c[ffae00]}15％{c[000000]}回復する。
SushiFavPowerInfo_Chuutoro	筋肉の生成をうながすパワーで、\n与えるダメージが{c[ffae00]}９％{c[000000]}増える。
SushiFavPowerInfo_LegendTorosalmon	一度に最大HPの{c[ffae00]}12％{c[000000]}以上の\nダメージを受けるごとに、\n受けるダメージが{c[ffae00]}３％{c[000000]}ずつ減っていく。
SushiFavPowerInfo_SalmonRoast	疲労をおさえるパワーで、\nスシ皿をつなげられる時間が\n{c[ffae00]}0.5秒{c[000000]}増えて{c[ffae00]}7.5秒{c[000000]}になる。
SushiFavPowerInfo_EbiRoast	成長ホルモンの合成をうながし、\nスシガミが得られる経験値が\n{c[ffae00]}７％{c[000000]}増える。
SushiFavPowerInfo_EngawaRoast	はだの健康をたもつパワーで、\nスシを{c[ffae00]}50皿{c[000000]}食べるごとに、\n受けるダメージが{c[ffae00]}２％{c[000000]}ずつ減っていく。
SushiFavPowerInfo_HotateRoast	一度に最大HPの{c[ffae00]}12％{c[000000]}以上の\nダメージを受けると、\nHPが{c[ffae00]}５％{c[000000]}回復する。
\database\database_godInfo.msbt
GodInfo_God001	白獅子の姿をとったスシガミ。\nスシガミとして最高位の力を秘めるという。
GodInfo_God002	少し力を取り戻した姿。たまに\nブラッシングしてあげるとご機嫌になる。
GodInfo_God003	ゴウライと対を成す最高位のスシガミ。\n伝説のスシガミとして語り継がれている。
GodInfo_God004	アライグマの姿をとったスシガミ。\nまっすぐ真面目で、きれい好きな紳士。
GodInfo_God005	汚れを見ると掃除せずにはいられない。\nとにかく何でも水で洗ってしまう。
GodInfo_God007	ネコの姿をとったスシガミ。\nとても寛大で、小さなことは気にしない。
GodInfo_God008	苦労人や、善行をはたらく者には\nスシをたらふく食べさせてあげるという。
GodInfo_God010	クマの姿をとったスシガミ。\nこの姿からは想像もできないほどの力もち。
GodInfo_God011	はりきり屋さんで、いつも全力。\n手を抜く…という感覚がわからないという。
GodInfo_God012	厳格にして堅牢なるスシガミ。\n大木の如き屈強な手足で、相手をなぎ倒す。
GodInfo_God013	ユニコーンの姿をとったスシガミ。\n走ると、キラキラした粒子が宙を舞う。
GodInfo_God014	美的感覚がとても鋭い。見た目の美しさより\nも、心の美しさが最も大事だという。
GodInfo_God016	ペンギンの姿をとったスシガミ。\n大きなシルクハットはよくずり落ちている。
GodInfo_God017	おしゃべりが大好きなマジシャン。\n勢いでタネ明かしもしてしまう…らしい。
GodInfo_God018	豪勢にして能弁なるスシガミ。\nいつだって出し惜しみナシの大盤ぶるまい。
GodInfo_God019	フクロウの姿をとったスシガミ。\n口癖は「ホゥ」だが、ため息ではない。
GodInfo_God020	スシとはいったい何であるのか…と、\n常に考え続けている博識な哲学者。
GodInfo_God022	サボテンの姿をとったスシガミ。\n体のトゲは自分も痛かったので無くした。
GodInfo_God023	落ち込んでいる時には歌と踊りで励ましてく\nれる、陽気で頼もしいエンターテイナー。
GodInfo_God025	ウサギの姿をとったスシガミ。\n驚いたり興奮すると耳がピンと立ち上がる。
GodInfo_God026	脚力だけではなく、腕力にも自信あり。\nパワーの源はジューシーなフルーツらしい。
GodInfo_God027	聡明にして勇敢なるスシガミ。\n上質な知力と体を作るのは、勿論フルーツ。
GodInfo_God028	キツネの姿をとったスシガミ。\nニンジャのごとく、隠密行動に長けている。
GodInfo_God029	つかみどころのない不思議な性格。\n口八丁手八丁で、人を化かすのが得意。
GodInfo_God031	モグラの姿をとったスシガミ。\nゴーグルの下には円らな瞳が隠されている。
GodInfo_God034	サルの姿をとったスシガミ。\nたまに木から落ちることがある。
GodInfo_God035	自由を愛する、まさにフリーダムな性格。\n軽い身のこなしは曲芸師のように見事。
GodInfo_God037	水の精霊の姿をとったスシガミ。\n好奇心旺盛で、とても物知りな性格。
GodInfo_God038	寒い所にいくと凍ってしまうので、\nホノカンを連れていくことが多いらしい。
GodInfo_God042	ジンライと対を成す最高位のスシガミ。\n契約者の心を反映して能力が変化する。
GodInfo_God043	トラの姿をとったスシガミ。\nたまに自分のシッポにじゃれて遊んでいる。
GodInfo_God044	手足の肉球はぷにぷにで、いつまでも\n触っていたくなる最高の感触である…。
GodInfo_God045	剛毅にして堂々たるスシガミ。\n押して押して絶対に引かぬ気骨の持ち主。
GodInfo_God046	クリスタルの姿をとったスシガミ。\nさわるとほのかに温かく、気持ちがいい…。
GodInfo_God047	光彩を体内で生成することができる。それら\nが屈折して外に出る時、体が透明になる。
GodInfo_God048	光輝にして神秘なるスシガミ。\n戦いの救世主となり、手を差し伸べる。
GodInfo_God049	ホノオの姿をとったスシガミ。\n晴れの日と雨の日とでは気分の差が激しい。
GodInfo_God050	力を取り戻した分、体温も上がった。\n寒い日に側にいてほしいスシガミNo.1。
GodInfo_God051	勇猛にして豪快なるスシガミ。\n纏う炎は煉獄の火にも祝福の聖火にもなる。
GodInfo_God052	サクラの姿をとったスシガミ。\nあわてんぼうなところがあり、よくコケる。
GodInfo_God053	花びらと一緒に踊ることが好き。\nくるりと回れば、花ふぶきがとてもきれい。
GodInfo_God054	博愛と慈愛に満ちたるスシガミ。\nその包容力ですべてをやさしく包み込む。
GodInfo_God055	バラの姿をとったスシガミ。\n高貴な香りと共にしゃなりしゃなりと歩く。
GodInfo_God056	とてもお上品で、お行儀がよい。\nスシの食事作法を完璧にマスターしている。
GodInfo_God057	美麗にして優雅なるスシガミ。\n艶やかな茨は、鋭い音を立てて空を斬る。
GodInfo_God058	ドラゴンの姿をとったスシガミ。\n首元のウロコをなでると、すごく怒る。
GodInfo_God059	腹の底に響くような咆哮は、聞けば少しの\n間動けなくなってしまう威圧感をもつ。
GodInfo_God060	豪傑にして厳かなるスシガミ。\n圧倒的な力に、誰も逆らうことはできない。
GodInfo_God061	ゾウの姿をとったスシガミ。\n大人が押してもまったく動かないほど重い。
GodInfo_God062	なんとも不思議な笛の音を響かせながら、\n鮮やかな体を器用に踊らせる。
GodInfo_God063	雄大にして神々しきスシガミ。\n放つ覇者たるオーラは、絶対的な盾となる。
GodInfo_God064	ガイコツの姿をとったスシガミ。\n夜中に鏡を見ては、自分の姿に驚いている。
GodInfo_God065	手に持つ時計の針がとろけてしまっているの\nは、強大な魔力による影響らしい。
GodInfo_God066	闇夜に溶けし混沌のスシガミ。\n己の魂をも犠牲にし、戦の勝利を求める。
GodInfo_God067	コウモリの姿をとったスシガミ。\n血ではなく、トマトジュースを飲む。
